,Player_Name,Height,Weight,Age,Preferred_foot,overall_score,potential_score,Ball_Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping,Weekly_Wage,Market_Value
2701,Jordan Larsson,175,68,23,Left,73,80,72.5,19.67,60.4,66.33,74.43,69.5,12,13500,6000000
2702,Kristoffer Ajer,196,94,22,Right,73,81,71,73.67,67.6,60.33,72.14,53.75,9.8,31000,6500000
2703,Dorukhan Toköz,180,75,24,Right,73,78,70,74,70.4,68,69.29,59.75,11,35000,4200000
2704,Granell,175,70,32,Left,73,73,70,67.67,72,75.33,65.14,70.12,12,8200,2100000
2705,Fede,174,74,23,Right,73,79,64.5,70.67,69.6,66.67,68.14,57.25,9.2,12500,4400000
2706,Pablo Martinez,182,77,31,Left,73,73,68.5,75.33,68.8,67.67,68.29,49.62,13.6,17000,2100000
2707,Juan Martín Lucero,179,72,28,Right,73,73,72,24.33,62.6,60.33,77.71,65.25,10.6,16000,3100000
2708,Şener Özbayraklı,171,71,30,Right,73,73,69.5,68.33,70,70.33,76,58.38,10.8,41000,2600000
2709,Alexis Blin,184,78,24,Right,73,77,65.5,73,71.2,67.33,60.71,54.5,9,4700,4000000
2710,Racine Coly,185,70,24,Left,73,79,67,70.67,70.4,67,76.29,46.5,12,20500,4500000
2711,Patrick Roberts,170,66,23,Left,73,81,77.5,24.67,53.8,68,64.43,59,9.2,70000,7000000
2712,Peter Michorl,176,71,25,Left,73,77,72.5,63.33,67.2,76.33,68.57,68.5,11,20500,4200000
2713,Adam Armstrong,168,69,23,Right,73,81,72.5,28,74,74,83.14,68,11,32000,7000000
2714,Hélder Costa,179,77,26,Left,73,74,75.5,28,56,65.67,70.57,64.62,10,65000,3600000
2715,Luciano Acosta,161,61,26,Right,73,74,78,42.33,65,67.67,70.86,63.62,10,11500,3600000
2716,Dénes Dibusz,188,81,29,Right,73,73,18,15,36.8,19.67,25.29,21.38,72.6,,
2717,Jacob Rinne,188,86,27,Left,73,76,18,17.67,38.2,21.33,45.86,21.38,72.2,9500,3000000
2718,Sverrir Ingi Ingason,188,83,27,Right,73,75,53.5,75.67,68.8,54.67,66.29,50.88,10,13000,3300000
2719,Mohammed Al Buraik,173,61,28,Right,73,73,71,67.33,66.2,70.67,79.57,58.12,9,27000,2900000
2720,Miloš Veljković,188,85,25,Right,73,77,59.5,73.67,65,61.33,67,37.12,11.8,17000,3900000
2721,Jack Stacey,178,62,24,Right,73,78,70.5,70,66.4,67.33,72.43,52.5,10.8,9500,4300000
2722,Andrija Živković,169,68,24,Left,73,77,81.5,53.33,65.8,69.33,65,67.62,8,12000,4400000
2723,Renato Tapia,185,78,25,Right,73,78,73.5,72.67,69.2,68,70.86,61.62,12,14000,4200000
2724,Alberto Grassi,183,75,25,Right,73,77,76,65.33,69.4,72.33,62.71,63.12,9.8,23500,4200000
2725,Didier Delgado,176,70,28,Right,73,73,71,63.67,66,66,79,54.88,10.2,14000,3200000
2726,Jorge Figal,181,64,26,Right,73,77,71,71.67,65.6,67.67,71.43,44.88,10,6700,3700000
2727,Thomas Didillon,189,88,24,Left,73,77,17.5,17,30.6,24.67,49.57,20.5,71.8,6600,3500000
2728,Bruno Varela,191,87,25,Right,73,75,22,15.67,30.8,25.33,47.71,20.75,71.6,6400,2900000
2729,Edgar Méndez,187,78,30,Right,73,73,72.5,38,65.2,71.33,72,66.75,12,19000,2900000
2730,Martin Valjent,186,83,24,Right,73,79,63.5,75.67,62.4,54.33,72,43.12,11,6600,4400000
2731,Rafa Soares,178,71,25,Left,73,78,71.5,70.67,69.2,70,69.71,63.5,12,8000,4200000
2732,Olivier Ntcham,180,82,24,Right,73,80,76.5,66,68,73,73.29,67.75,9.6,34000,6000000
2733,Sandro,175,71,25,Right,73,77,78,24.67,62,64,65.86,74.38,10.4,50000,4400000
2734,Paul Arriola,168,66,25,Right,73,76,72,60.33,67,65.67,76.71,61.75,12.4,7000,4000000
2735,Lukas Lerager,188,85,27,Right,73,74,70.5,67.67,72,69.67,63.43,59.88,10.8,14000,3600000
2736,Víctor García,178,71,26,Right,73,76,71,69,70.8,65.67,73.43,43.62,10.4,8400,3700000
2737,Sebastián Torrico,183,84,40,Right,73,73,19.5,16.33,32.2,19.67,46.86,21.38,71.2,7300,80000
2738,Alan Browne,173,71,25,Right,73,78,70,68,74.4,68.33,79.14,64.75,13.2,20000,4100000
2739,Erik,170,65,26,Right,73,75,75,19.67,49.2,65,74.57,62.88,11.2,11500,3900000
2740,Marcel Tisserand,190,80,27,Right,73,75,66.5,72,71,70.67,69.29,59.38,12.6,41000,3200000
2741,Patrick Mainka,194,86,25,Right,73,75,52.5,74.67,63.2,52.67,55.57,43.75,9.8,17000,3400000
2742,Gaetano Letizia,173,63,30,Right,73,73,66,69,65.2,66.33,83.29,44.62,11.2,13500,2600000
2743,Jorge Broun,190,90,34,Right,73,73,15.5,21,30.4,20,50.29,21.12,72,10500,525000
2744,Leonardo Gil,171,69,29,Left,73,73,71.5,70.33,69.6,78.33,73.29,62.25,12,31000,3000000
2745,Jemerson,184,77,28,Right,73,74,57,73.67,63,51.33,64.43,43,10.8,32000,3100000
2746,Burgui,184,75,26,Right,73,74,75.5,36,57.6,70.33,65.71,64.5,9.2,19000,3600000
2747,Henrique Dourado,186,80,31,Left,73,73,64.5,26,66.8,61.33,71.43,68.25,9,12000,3000000
2748,Guido Carrillo,191,87,29,Right,73,73,73,32.67,65,51.67,62.71,67.62,9.6,44000,3000000
2749,Leonardo Jara,185,82,29,Right,73,73,72,69,67.8,70,72.86,53.12,10,13500,2700000
2750,Gino Peruzzi,178,71,28,Right,73,73,68.5,69.33,68.8,67.67,74.71,52.88,9,16000,2800000
2751,Fabrizio Angileri,184,84,26,Left,73,76,71,67.67,70.6,72.67,74.86,65,8.8,13000,3700000
2752,Pablo Pérez,175,80,35,Right,73,73,72,70,77.2,73,67.57,67,12.4,12500,1400000
2753,Gastón Lezcano,170,67,33,Right,73,73,73,18,61,67,77.57,67.25,9.8,14000,1900000
2754,Bruno Bianchi,183,76,31,Right,73,73,58,75.33,62.2,58.67,64,36.38,13.8,10500,2100000
2755,Emanuel Brítez,180,78,28,Right,73,73,67.5,74.33,67.4,63,72.43,47.5,9.2,13500,2800000
2756,Emmanuel Mas,180,81,31,Left,73,73,69.5,67.67,70.4,65.67,76.29,61.75,11.8,13000,2200000
2757,Alfonso Parot,180,74,30,Left,73,73,69.5,72.33,68,66.33,72.14,60,10.8,13000,2600000
2758,Paolo Goltz,184,82,35,Right,73,73,59,71.67,68.2,61.67,60.14,63.88,11.2,9200,800000
2759,Reinaldo Lenis,180,70,28,Right,73,73,73,31.33,54.2,67.67,69.86,61.25,12.6,13000,3200000
2760,Jeremy Toljan,182,73,26,Right,73,76,69.5,68.67,62.2,69.33,78,40.75,11.2,33000,3700000
2761,Wilson Morelo,172,70,33,Right,73,73,72.5,35.67,63.8,59,76.14,70.75,11,12500,1900000
2762,Iván Arboleda,182,80,24,Right,73,80,21,17.33,36.2,23.33,56.71,22.88,71.2,7900,5000000
2763,Paulo Díaz,178,76,26,Right,73,78,67,69.67,72.6,69.67,75.29,50.38,13.4,12000,4000000
2764,Leonardo Valencia,169,72,29,Right,73,73,73,27.67,54.2,69.67,72.57,61.88,7.8,14500,3000000
2765,Igor Lichnovsky,186,72,26,Right,73,78,60,75.33,64.2,55,67,42.38,12.2,40000,4000000
2766,Danilo Moreno Asprilla,177,77,31,Right,73,73,78.5,29.33,60.2,66,75.86,67,10.8,26500,2500000
2767,William Tesillo,184,78,30,Left,73,73,64,73.33,66.4,69,65,34.25,10.6,18000,2500000
2768,Juan Pérez,178,72,29,Right,73,73,75,36.67,62.2,66,77.71,66.62,11,14500,3000000
2769,Yerson Candelo,172,67,28,Right,73,73,74,54,64.4,67.67,80.86,68.12,10.2,14500,3100000
2770,Jean-Charles Castelletto,185,76,25,Right,73,77,62,72.33,67.2,55.67,73,38.62,12.6,17500,3800000
2771,Ken Sema,180,69,27,Left,73,73,75,57,57,57,71.57,57,10.2,15000,3300000
2772,Lebogang Phiri,173,63,25,Right,73,78,72.5,71,68.4,69,75.57,58.88,11.6,7100,4100000
2773,Felipe Mora,175,72,27,Right,73,74,72,21,54.8,54,75.71,65.12,10.8,12500,3600000
2774,Martín Nervo,181,83,29,Right,73,74,57,72,70,61.67,67.43,48.12,9.4,19500,2800000
2775,Fouad Bachirou,170,65,30,Right,73,73,74,69,75,64,76,46,11.6,35000,2500000
2776,Raúl López,185,75,27,Right,73,74,70,65,65,73.67,65,69.38,9.4,13500,3200000
2777,Chuba Akpom,186,81,24,Right,73,78,71,21.67,58.6,53.33,79.29,61.38,10.4,14500,4700000
2778,William Troost-Ekong,191,82,27,Right,73,76,43.5,75,63.4,47.67,66.86,37.75,9.4,14000,3500000
2779,Lucas Cháves,178,75,25,Right,73,79,17.5,18.67,35,23,53.86,20.38,71.8,7100,3900000
2780,Adrien Tameze,180,78,26,Right,73,76,75.5,72.67,72.4,68,70.29,55.88,14.4,21000,4000000
2781,Levin Öztunalı,184,79,24,Right,73,76,77.5,42.67,65,66.33,70.86,66.5,12.6,18500,4200000
2782,Lucas Cavallini,182,89,27,Left,73,73,72.5,25.67,62.2,44,74.71,64.75,9.8,8000,3300000
2783,Róber,182,74,25,Right,73,79,63,76,63.6,65,58.57,45.75,12.8,16500,4200000
2784,Daniel Amartey,186,79,25,Right,73,76,69.5,75.33,67.8,68,69,55.12,12.4,46000,3700000
2785,Davie Selke,194,84,25,Right,73,77,70.5,37,65.2,50.33,71.29,65.75,11,34000,4300000
2786,Walker Zimmerman,191,89,27,Right,73,75,52.5,69.67,68.2,57.33,65.57,50.38,10.8,6700,3200000
2787,Hwang Ui Jo,185,78,28,Right,73,73,73,37,64,62,74,70.5,9.4,26500,3300000
2788,Kenan Karaman,189,83,26,Right,73,75,77,22,57.4,67.67,71.14,59.5,10.8,24000,3800000
2789,Jamie Maclaren,179,76,27,Right,73,74,68,29.33,70,56.67,79,67.5,10.8,12000,3600000
2790,Dan Nistor,174,74,32,Right,73,73,70.5,59,71.4,72,70.86,64.62,10.8,8400,2400000
2791,Adis Jahović,191,90,33,Right,73,73,68,29.33,60.8,47.33,65.14,63.62,11.2,16500,1900000
2792,Jérémie Bela,173,71,27,Right,73,73,74,31.33,59.4,66,82.57,68.88,12,15000,3200000
2793,Andreas Voglsammer,178,81,28,Right,73,73,69.5,32,65.6,61,78.71,70.5,10,22000,3100000
2794,Kevin Akpoguma,192,85,25,Right,73,77,61,76.33,64.2,61.67,67.57,45.62,11.2,22500,3800000
2795,Nicolas Gavory,183,79,25,Left,73,77,72,69,64.6,75.67,73.57,63.5,12,12000,3900000
2796,Danilo Cataldi,180,70,26,Right,73,76,74.5,68,70,75,64.57,70,9.8,38000,4000000
2797,Claudio Corvalán,179,78,31,Left,73,73,68,70.33,72.6,66,69.14,51.5,10.6,10500,2200000
2798,Lisandro Magallán,185,83,27,Right,73,75,59,72.67,63.8,54.67,65,41.12,10.6,12000,3300000
2799,Vincent Laurini,173,72,31,Right,73,73,66,72.33,66.2,65.33,70.29,43.25,11.6,22500,2200000
2800,Julián Velázquez,184,80,29,Right,73,74,50.5,75,75,49.67,67,44.88,12.4,9300,2800000
2801,Júlio Tavares,188,83,31,Right,73,73,70.5,23.67,66.2,51.67,64,66.5,11.8,15000,2600000
2802,Christian Nørgaard,187,77,26,Right,73,78,68.5,72.33,69.2,69.67,63.14,60.62,11.6,31000,4000000
2803,Haitam Aleesami,183,81,29,Left,73,73,71,67.67,66.6,68.67,70.57,59.38,11,,
2804,Luca Zuffi,180,70,30,Left,73,73,71.5,71.67,67.8,79,69,70.62,11.6,14000,2900000
2805,Louis Schaub,177,70,25,Left,73,77,80,37.67,58.8,70,64.43,61.88,12.2,20500,4200000
2806,Fran Sol,181,77,28,Right,73,73,67.5,27,59.2,50.33,70.29,70.88,9.8,16000,3100000
2807,Rachid Ghezzal,182,70,28,Left,73,73,78.5,24,57.2,73.33,65,67.88,11,60000,3100000
2808,Alberto Brignoli,187,74,29,Left,73,75,17.5,20.33,30.6,31.67,37.57,24.25,73,11000,2600000
2809,Ibrahima Mbaye,188,70,25,Right,73,76,68,73.33,67.6,67.67,65.14,56,9.4,21500,3700000
2810,Diego Lopes,171,64,26,Right,73,75,75,50.67,65.6,72.67,65.43,65.5,12,9300,3800000
2811,Richard Strebinger,194,90,27,Right,73,76,16,13,30,20.67,45.71,19.5,70.8,17500,3000000
2812,Mikel Agu,185,79,27,Right,73,76,66,73,65.2,63.33,68.43,45.62,13,8400,3500000
2813,Sam Larsson,179,70,27,Right,73,73,79,32,61.4,70,69,67.12,11.6,12000,3200000
2814,Siebe Schrijvers,180,67,24,Right,73,78,76,51.33,70.8,72,69.43,72,9.6,19000,4700000
2815,Dorian Dessoleil,188,80,28,Left,73,75,46,73.33,65.6,52,62,52.12,11.4,11500,3200000
2816,Muamer Tanković,180,74,25,Right,73,76,74.5,32.33,62.8,67,74.71,65.5,9.8,5900,4000000
2817,Gerso,173,64,29,Left,73,73,72.5,41.67,62.6,60,74.57,61.12,9.6,8300,3000000
2818,Maxime Poundjé,180,75,28,Left,73,73,72,69.67,68.4,67,74.86,40.75,10.4,22500,2900000
2819,David Moberg Karlsson,177,74,26,Left,73,74,74.5,28.33,55.4,65.33,75.57,63.75,10,14000,3600000
2820,Sam Byram,183,72,27,Right,73,74,72,71.67,69.4,68.33,71.43,54,12.6,9400,3300000
2821,Danny Blum,183,83,29,Left,73,73,76,29.33,58,67,74.43,67.5,10,16000,3000000
2822,Hörður Magnússon,190,81,27,Left,73,76,60.5,74.33,61.2,72,68.86,56.12,8,13000,3500000
2823,Marcus Danielson,192,80,31,Right,73,73,57.5,75.67,62.4,52.67,50.57,36.5,13.4,10500,2100000
2824,Dimitrios Kourmpelis,181,74,26,Right,73,77,67,72.33,66.2,66.67,73.57,53.5,10,13000,3800000
2825,Lucas Torró,190,77,26,Right,73,77,67,69.33,67,64.67,51.86,61.25,12.4,20500,3800000
2826,Dimitrios Pelkas,175,73,26,Right,73,75,75.5,34.33,55.2,72.33,68.86,67.88,12.6,14000,3800000
2827,Paulo Otávio,174,68,25,Left,73,76,73.5,69.33,63.4,69,73.86,51.5,9.8,28000,3700000
2828,Semi Ajayi,193,83,26,Right,73,76,64,71.67,67,51.67,72,42.75,9.4,50000,3500000
2829,Tom Rogić,189,88,27,Left,73,74,76.5,49,61.6,68.67,65.14,68.38,11.8,39000,3500000
2830,Erik Durm,182,70,28,Right,73,73,68,71.33,68.4,66,72,51.88,12,20500,2800000
2831,Mike van der Hoorn,190,83,27,Right,73,76,51.5,73.67,60,59.33,56.71,44.5,11.6,18000,3500000
2832,Nicolas López,178,75,27,Left,73,74,78,20.67,55.2,66,69,68.75,8.8,34000,3600000
2833,Rafael Silva,179,73,28,Right,73,73,75.5,28.67,57.6,66,76.43,65.5,11,12500,3100000
2834,Miler Bolaños,172,65,30,Right,73,73,73.5,23.33,57.6,63.67,71.86,62.38,10.8,17500,2900000
2835,Kenneth Omeruo,185,81,26,Right,73,78,57,73,65.6,56.67,71.14,36.25,11,10500,4000000
2836,Jürgen Damm,185,70,27,Right,73,73,72.5,39.33,64,66,79.29,60.88,12,7300,3200000
2837,Simon Falette,184,91,28,Left,73,75,45.5,71.33,64.2,47.33,68.43,46.38,11,20500,3100000
2838,Roman Bezus,186,82,30,Right,73,73,74.5,41,64,73.33,63.14,70.75,12.2,19000,3000000
2839,Tristan Dingomé,174,71,29,Left,73,73,75.5,65,68.8,75,69.57,64.5,9.8,21000,3000000
2840,Jordan Ferri,173,73,28,Right,73,73,72,66.33,73.8,71,68.14,62.75,11.8,25500,3000000
2841,Miroslav Stevanović,180,72,30,Right,73,73,71.5,32.67,60,69.67,74.14,63.5,11.8,16000,3000000
2842,Paul Nardi,188,82,26,Right,73,78,17.5,13,31.8,23.33,46.71,17,72,17500,3500000
2843,Amato Ciciretti,170,62,26,Left,73,74,74,32,57.2,71.33,64.57,64.88,9.2,46000,3600000
2844,Kristoffer Olsson,181,69,25,Right,73,78,76,59.33,70,70.67,71.57,59.38,8.6,,
2845,Patric,184,72,27,Right,73,76,71,75.67,68,67,66.43,51,11.4,36000,3500000
2846,Ezgjan Alioski,172,63,28,Left,73,73,68,65.33,67.8,68.33,78.86,66.12,12,65000,2800000
2847,André Poko,173,72,27,Right,73,74,74,68.33,72.8,64.33,74.86,52.75,13.4,18500,3100000
2848,Harrison Reed,170,72,25,Right,73,79,68.5,70.67,71,71.67,69,54.88,10.8,55000,4300000
2849,Nicola Murru,180,74,25,Left,73,78,69,72.33,66.8,67,70,46.12,5,14000,4200000
2850,Stefanos Kapino,196,91,26,Right,73,77,21.5,16.33,33.2,21.67,50.29,21.38,71.6,16000,3300000
2851,Stefano Denswil,188,82,27,Left,73,76,65.5,75,67.2,62.33,54.86,63.12,9.8,22500,3500000
2852,Luca Ceppitelli,186,83,31,Right,73,73,41.5,76,60.4,39,59.43,36.88,10.2,22500,2500000
2853,Michael Krmenčík,190,85,27,Right,73,74,71.5,20.67,61.8,54.67,68.43,66,10.2,21500,3600000
2854,Sebastián Sosa,182,79,34,Right,73,73,18.5,15.33,38.8,19.67,49.29,20,71.2,8700,1000000
2855,Hillal Soudani,182,75,32,Left,73,73,75,35,69,68.33,70.57,70.5,11,14000,2400000
2856,Diego Oliveira,179,78,30,Right,73,73,73,28.33,63.6,70.67,71.29,68.88,10.4,10500,3000000
2857,Iván Sánchez,171,64,28,Left,73,73,76.5,34.67,53.2,65.33,78.86,57.75,10.2,15000,3200000
2858,Toni Leistner,190,87,30,Right,73,73,54,72.33,68.2,58,64,42.38,12,12000,2500000
2859,Lorenzo Melgarejo,177,75,30,Left,73,73,75.5,52.67,71.2,66,77.86,65.62,10.4,17000,3000000
2860,Hervías,174,67,27,Right,73,73,77,38,57.6,68.33,69.29,61.5,10.4,16000,3200000
2861,Patrick Bauer,192,88,27,Right,73,75,47,74.33,64,57,45.14,51.38,11.6,21000,3200000
2862,Juan Carlos,183,73,29,Right,73,73,74.5,53.33,65.2,72.67,64.57,62,9.4,19500,3000000
2863,Edgar Badía,180,79,28,Right,73,76,16,17.67,38.2,25.33,38.29,21.5,72,12500,2800000
2864,Janis Blaswich,193,88,29,Right,73,75,25,12.67,38,30.67,47.43,22.5,71.8,5900,2500000
2865,Eric Botteghin,193,89,33,Right,73,73,52.5,74.33,60.4,50.33,52.57,39.12,13.8,10500,2000000
2866,Adrien Trebel,174,74,29,Left,73,73,73,70,75.2,73.33,68.71,65,12.2,19000,3000000
2867,Bruno Zuculini,182,77,27,Right,73,76,72,70,71.4,70,68.71,61.75,11,13000,3500000
2868,Thomas Delaine,180,70,28,Left,73,73,72,65.67,68.6,70,75.86,50.5,12,15000,2800000
2869,Stéphane Bahoken,185,88,28,Right,73,73,70.5,16.67,56.6,56,74.43,61.75,12.2,21000,3100000
2870,Alfredo Donnarumma,180,74,29,Right,73,73,71.5,33.67,57,58,71.86,70.62,11.4,16000,3000000
2871,Massimo Bruno,178,73,27,Right,73,74,76,33,59.4,71.33,73.43,68.5,12,12500,3600000
2872,Iván Balliu,174,65,28,Right,73,73,72.5,68.67,69.2,70.33,75.57,50,10.4,8100,2800000
2873,Stuart Dallas,183,81,29,Right,73,73,70.5,69.33,67.8,67,72.71,60.5,10.2,65000,2700000
2874,Oliver Kragl,180,77,30,Left,73,73,74.5,48.33,69.6,68.33,70.86,68.75,12.4,15000,2900000
2875,Eddy Gnahoré,188,88,26,Right,73,75,72.5,64.67,70.2,69.33,68,64,10.8,6000,3700000
2876,Jack Butland,196,95,27,Right,73,76,28.5,15.67,43.6,27,59,21.38,75,17000,3000000
2877,Kevin Müller,190,90,29,Right,73,73,17.5,10.67,38.6,17.67,51.14,18.88,71,15500,2100000
2878,Facundo Quignon,174,75,27,Left,73,74,78,69,68.6,69,72.43,61,10.6,14000,3100000
2879,Johannes Geis,181,81,27,Right,73,75,63.5,70.33,70,79.67,62.86,72.38,13.6,10500,3400000
2880,Onel Hernández,172,76,27,Right,73,73,75.5,31.67,58.2,60.33,75,59.88,11.8,10500,3200000
2881,Akihiro Ienaga,173,70,34,Left,73,73,74,34,61,72.33,70.43,66.88,12.4,11000,1400000
2882,Anthony Limbombe,177,72,26,Right,73,74,76,56,63.2,69.67,76,64.62,10.4,19500,3600000
2883,Kim Jin Hyeon,192,78,33,Right,73,73,19,12,25.8,18,51,18.12,70,5800,1500000
2884,Valentin Eysseric,181,73,28,Right,73,73,76.5,40,61,76.67,62.29,69.62,10.2,42000,3100000
2885,Ahmed Musa,171,66,27,Right,73,73,71.5,26.67,52,62.67,81.57,62.38,12.2,29500,3200000
2886,Christian Gytkjær,185,77,30,Right,73,73,69,25.67,64.6,52.33,72,68,12.8,15500,3000000
2887,Maxime Colin,180,76,28,Right,73,73,69,71.67,67.2,68.33,76,44.75,11.2,14500,2800000
2888,Bogdan Stancu,183,75,33,Right,73,73,71.5,32.33,63,66,65,69.5,12.2,16500,1900000
2889,Marafona,190,86,33,Right,73,73,17.5,13.33,36.4,27.67,41,21.88,72,9200,1000000
2890,Alhassan Wakaso,178,82,28,Right,73,74,65.5,75,70.2,61.33,70.86,50.38,11.8,8800,2900000
2891,Christopher Schindler,189,77,30,Right,73,73,55.5,74.67,63.4,60,65.57,42.25,10.2,21000,2500000
2892,Lee Yong,180,76,33,Right,73,73,62,70,69.2,70.33,75.71,52.88,12.4,9100,1600000
2893,Tim Melia,183,93,34,Right,73,73,23,14.67,38.8,36.67,44.29,21.5,72.2,5400,525000
2894,Alan Patrick,178,72,29,Right,73,73,76.5,52,65.8,71.33,71.14,70,9.2,14500,3000000
2895,Nicolás Blandi,181,76,30,Right,73,73,67,30,65.4,61.33,68,70.12,13.6,15500,3000000
2896,Sonny Kittel,179,76,27,Right,73,73,75,28.33,55.6,73,71.14,64.25,12.4,13500,3200000
2897,Zakarya Bergdich,178,69,31,Left,73,73,72.5,70,66.4,66.67,78.29,52.38,10.6,18500,2200000
2898,Romain Métanire,178,74,30,Right,73,73,67,69.67,66.8,66.67,77,38.12,12.6,6700,2600000
2899,Leandro González Pirez,185,80,28,Right,73,74,68,73.33,71.8,62,71.57,50.5,11,7000,2900000
2900,Abdoulaye Bamba,182,72,30,Right,73,73,65,70.67,64.8,67.67,74.14,48.38,10,17000,2600000
2901,Ilja Nestorovski,182,75,30,Left,73,73,72,31.33,63.2,50,71.43,69.75,13.2,15500,3000000
2902,Anton Tinnerholm,176,75,29,Right,73,73,68.5,71,70.8,66.67,72.43,47.62,12.8,7000,2700000
2903,Aday Benítez,179,75,32,Right,73,73,75,68,66.8,72.33,65,55.5,11.8,9000,2400000
2904,Martín Silva,186,80,37,Right,73,73,14,18.33,39,26.67,34.71,19.25,73.2,6700,80000
2905,Dominick Drexler,182,71,30,Right,73,73,76.5,40,57.6,70.33,66.86,59.88,8.6,21500,2900000
2906,Raúl Navas,186,84,32,Right,73,73,49,75.67,63,55,49.57,51.25,11.4,21500,2000000
2907,Majeed Waris,172,71,29,Right,73,73,73,36,64.6,64,81.86,63.25,3,23500,3100000
2908,Steve Clark,188,86,34,Right,73,73,15.5,14.33,39.4,42.33,47.57,19.12,70.8,5400,525000
2909,Stefan Bell,192,88,29,Right,73,73,48.5,72.67,65.8,55.67,55.86,44.12,11.6,20500,2600000
2910,Matěj Vydra,180,71,28,Right,73,73,72.5,33,61,64.33,71.71,70.75,12.2,44000,3100000
2911,Raúl Carnero,180,74,31,Left,73,73,67,68.33,67.4,72.33,72.86,64.88,10.8,14500,2200000
2912,Leandro Damião,188,90,31,Right,73,73,73,30.67,61.6,55.33,58.86,71.62,11.4,12000,3000000
2913,Caio,179,70,30,Right,73,73,75.5,24.33,61.4,64.33,75.57,71.25,11.8,16000,3000000
2914,Jonas Martin,184,76,30,Right,73,73,74.5,68.67,68.4,74,62.14,68.12,11.2,33000,2900000
2915,Giulio Donati,178,76,30,Right,73,73,67.5,73.67,70.6,67.67,70.43,49.38,11.2,13000,2600000
2916,Ioannis Fetfatzidis,165,66,29,Left,73,73,77,31.33,52.6,70.67,73.57,60.12,10,,
2917,Marlon Pack,188,74,29,Right,73,73,71,67.33,69.4,73,63.57,64.5,10.6,22000,2600000
2918,Serdar Gürler,175,65,29,Right,73,73,73,42,57,68,71.57,62.12,10.6,15500,3100000
2919,Esteban Paredes,178,82,40,Left,73,73,72.5,29.33,60.2,63.33,66.57,72.5,10.8,11000,1000000
2920,Radosav Petrović,193,78,31,Right,73,73,65.5,71.67,68.8,63.67,52.86,49.38,11.2,7700,2100000
2921,Borja Bastón,186,82,28,Right,73,73,68,37,61.2,58,56.29,70.62,9.4,12000,3300000
2922,Leonardo,172,65,34,Left,73,73,73.5,22.67,61,69.33,75.57,67.62,11.2,11500,1900000
2923,Sam Clucas,188,74,30,Left,73,73,72,64.67,68.6,70.67,72.57,68.25,7.6,24000,3000000
2924,Shaun Hutchinson,188,80,29,Right,73,73,54,71,61.4,52,63.14,37.75,11.8,12500,2500000
2925,Karl Darlow,190,78,29,Right,73,75,20.5,12.67,35,24,56.57,19.25,71.2,23500,2500000
2926,Fabio Pisacane,178,77,34,Right,73,73,60.5,75.67,69.6,57.67,65,30.5,13.2,22500,1000000
2927,Heinz Lindner,187,80,30,Right,73,73,15.5,13.33,37.4,16.67,45,19.5,71.6,11000,2100000
2928,Neil Etheridge,191,85,30,Right,73,74,26.5,13,38.6,21,53.14,21.38,70.4,11500,2300000
2929,Mateusz Klich,183,82,30,Right,73,73,72.5,54.33,69,71.67,72,66.75,12.8,65000,2900000
2930,Gaëtan Charbonnier,188,80,31,Right,73,73,76.5,28.67,61,58.67,57.14,69.12,11.8,17000,2600000
2931,Artur Ioniță,184,73,30,Right,73,73,71,74,74.6,71.67,68.29,68.25,10.6,15500,3000000
2932,Matthias Zimmermann,177,76,28,Right,73,73,67,71.33,65.4,69.67,71.71,52.38,11.4,21000,2800000
2933,Romaine Sawyers,185,67,28,Right,73,73,74.5,60.33,67.2,71.33,67.57,59.25,10,60000,3000000
2934,Milton Caraglio,187,92,31,Left,73,73,71,19.33,61.8,61.33,56.57,70.5,10,48000,2600000
2935,Renatinho,167,68,31,Left,73,73,76.5,28.67,56.8,66,72.43,67.88,8,12000,2500000
2936,Paul Lasne,186,77,31,Left,73,73,74,73,70.6,73,65.57,66.5,7.2,15500,2500000
2937,Welinton,181,81,31,Right,73,73,46.5,73.67,65.2,60,67.71,51.38,12.4,41000,2100000
2938,Maya Yoshida,189,79,32,Right,73,73,63,74.67,64.2,50.33,62,47.5,11,14500,2100000
2939,Takashi Usami,178,69,28,Right,73,73,77,40.67,63.8,71,65.29,68.38,8.4,12500,3100000
2940,Alejandro Bedoya,178,73,33,Right,73,73,71.5,61.33,75.4,72.67,70.86,63.5,9.4,7300,1900000
2941,Kamil Wilczek,185,83,32,Left,73,73,69.5,36,71.2,64.67,70.57,65.75,9.8,18500,2500000
2942,Yasin Öztekin,179,70,33,Right,73,73,72.5,44.67,65.8,67.33,74.14,66.38,11.4,15000,1900000
2943,Isaac Brizuela,171,66,30,Right,73,73,73.5,44,61.4,68.67,77.57,62.25,13.6,37000,3000000
2944,Henrik Dalsgaard,192,81,31,Right,73,73,66.5,70.67,67.2,64.67,69.86,54.62,11,31000,2600000
2945,Markus Henriksen,187,80,28,Right,73,74,71,69,70.6,70,68.43,64.38,13.6,6400,3100000
2946,Míchel,182,68,32,Right,73,73,76,52,63.2,78.33,50,67.12,10,16000,2500000
2947,Joe Bennett,178,74,30,Left,73,73,67,71.67,67,68,70.71,50.88,9.8,21000,2600000
2948,Yannis Salibur,177,76,29,Left,73,73,73.5,35,60.2,69,77.14,68.75,10.6,13000,3000000
